Date,Open,High,Low,Close,Volume,Currency
2020-08-01,0.0,0.0,0.0,0.0,1604789.0,USD
2020-08-02,0.0,0.0,0.0,0.0,193098.0,USD
2020-08-03,0.0,0.0,0.0,0.0,129225.0,USD
2020-08-04,0.0,0.0,0.0,0.0,19717.0,USD
2020-08-05,0.0,0.0,0.0,0.0,26869.0,USD
2020-08-06,0.0,0.0,0.0,0.0,8708.0,USD
2020-08-07,0.0,0.0,0.0,0.0,17529.0,USD
2020-08-08,0.0,0.0,0.0,0.0,13773.0,USD
2020-08-09,0.0,0.0,0.0,0.0,5190.0,USD
2020-08-10,0.0,0.0,0.0,0.0,6105.0,USD
2020-08-11,0.0,0.0,0.0,0.0,2896.0,USD
2020-08-16,0.0,0.0,0.0,0.0,506.0,USD
2020-08-17,0.0,0.0,0.0,0.0,543.0,USD
2020-08-18,0.0,0.0,0.0,0.0,153.0,USD
2020-08-19,0.0,0.0,0.0,0.0,3411.0,USD
2020-08-20,0.0,0.0,0.0,0.0,2058.0,USD
2020-08-21,0.0,0.0,0.0,0.0,4894.0,USD
2020-08-22,0.0,0.0,0.0,0.0,8019.0,USD
2020-08-23,0.0,0.0,0.0,0.0,763.0,USD
2020-08-24,0.0,0.0,0.0,0.0,32.0,USD
2020-08-25,0.0,0.0,0.0,0.0,377.0,USD
2020-08-26,0.0,0.0,0.0,0.0,595.0,USD
2020-08-27,0.0,0.0,0.0,0.0,2404.0,USD
2020-08-28,0.0,0.0,0.0,0.0,7426.0,USD
2020-08-29,0.0,0.0,0.0,0.0,4191.0,USD
2020-08-30,0.0,0.0,0.0,0.0,40609.0,USD
2020-08-31,0.0,0.0,0.0,0.0,6653.0,USD
2020-09-01,0.0,0.0,0.0,0.0,16378.0,USD
2020-09-02,0.0,0.0,0.0,0.0,61769.0,USD
2020-09-03,0.0,0.0,0.0,0.0,70619.0,USD
2020-09-04,0.0,0.0,0.0,0.0,36623.0,USD
2020-09-22,0.0,0.0,0.0,0.0,468.0,USD
2020-09-23,0.0,0.0,0.0,0.0,504.0,USD
2020-09-24,0.0,0.0,0.0,0.0,173.0,USD
2020-09-25,0.0,0.0,0.0,0.0,208.0,USD
2020-09-26,0.0,0.0,0.0,0.0,249.0,USD
2020-09-27,0.0,0.0,0.0,0.0,2381.0,USD
2020-09-28,0.0,0.0,0.0,0.0,638.0,USD
2020-09-29,0.0,0.0,0.0,0.0,252.0,USD
2020-09-30,0.0,0.0,0.0,0.0,514.0,USD
2020-10-01,0.0,0.0,0.0,0.0,305.0,USD
2020-10-05,0.0,0.0,0.0,0.0,2653.0,USD
2020-10-06,0.0,0.0,0.0,0.0,3973.0,USD
2020-10-07,0.0,0.0,0.0,0.0,5109.0,USD
2020-10-08,0.0,0.0,0.0,0.0,754.0,USD
2020-10-10,0.0,0.0,0.0,0.0,304.0,USD
2020-10-11,0.0,0.0,0.0,0.0,10.0,USD
2020-10-14,0.0,0.0,0.0,0.0,53.0,USD
2020-10-15,0.0,0.0,0.0,0.0,25.0,USD
2020-10-16,0.0,0.0,0.0,0.0,179.0,USD
2020-10-17,0.0,0.0,0.0,0.0,45.0,USD
2020-10-18,0.0,0.0,0.0,0.0,4.0,USD
2020-10-19,0.0,0.0,0.0,0.0,58.0,USD
2020-10-20,0.0,0.0,0.0,0.0,514.0,USD
2020-10-21,0.0,0.0,0.0,0.0,534.0,USD
2020-10-22,0.0,0.0,0.0,0.0,28.0,USD
2020-10-23,0.0,0.0,0.0,0.0,0.0,USD
2020-10-24,0.0,0.0,0.0,0.0,0.0,USD
2020-10-25,0.0,0.0,0.0,0.0,0.0,USD
2020-10-26,0.0,0.0,0.0,0.0,0.0,USD
2020-10-27,0.0,0.0,0.0,0.0,0.0,USD
2021-05-19,1.5999999959603883e-05,1.5999999959603883e-05,6.000000212225132e-06,9.000000318337698e-06,3271067996.0,USD
2021-05-20,9.000000318337698e-06,1.2000000424450263e-05,7.999999979801942e-06,9.999999747378752e-06,2507945867.0,USD
2021-05-21,9.999999747378752e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,1547207565.0,USD
2021-05-22,7.999999979801942e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,1229821215.0,USD
2021-05-23,7.999999979801942e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,1585032040.0,USD
