Date,Open,High,Low,Close,Volume,Currency
2019-12-31,0.0013439999893307686,0.0013569999719038606,0.001281999982893467,0.0013000000035390258,1649014.0,USD
2020-01-01,0.0012929999502375722,0.001398000051267445,0.0012829999905079603,0.0013089999556541443,1344552.0,USD
2020-01-02,0.0013089999556541443,0.001310999970883131,0.0012509999796748161,0.0012580000329762697,1217440.0,USD
2020-01-03,0.0012580000329762697,0.001344999996945262,0.0012420000275596976,0.00133200001437217,1268659.0,USD
2020-01-04,0.00133200001437217,0.0014029999729245901,0.0013150000013411045,0.0013470000121742487,688607.0,USD
2020-01-05,0.0013470000121742487,0.001366000040434301,0.00133200001437217,0.0013389999512583017,915036.0,USD
2020-01-06,0.001339999958872795,0.0014120000414550304,0.00133200001437217,0.0014100000262260437,1130075.0,USD
2020-01-07,0.0014059999957680702,0.0014479999663308263,0.0013899999903514981,0.001436999998986721,1419429.0,USD
2020-01-08,0.0014380000066012144,0.0014939999673515558,0.0013970000436529517,0.0014280000468716025,1300970.0,USD
2020-01-09,0.001424000016413629,0.0014280000468716025,0.0013859999598935246,0.0014019999653100967,1143696.0,USD
2020-01-10,0.0013940000208094716,0.0014250000240281224,0.0013269999762997031,0.0013549999566748738,1743746.0,USD
2020-01-11,0.0013559999642893672,0.0013670000480487943,0.0012959999730810523,0.0013289999915286899,1377006.0,USD
2020-01-12,0.0013340000296011567,0.0014009999576956034,0.0013160000089555979,0.0013879999751225114,1319503.0,USD
2020-01-13,0.0013879999751225114,0.0014720000326633453,0.0013830000534653664,0.0014169999631121755,1216828.0,USD
2020-01-14,0.0014220000011846423,0.0014690000098198652,0.0013780000153928995,0.0014519999967887998,1817809.0,USD
2020-01-15,0.0014540000120177865,0.0016319999704137444,0.001433999976143241,0.0016070000128820539,2383121.0,USD
2020-01-16,0.0016080000204965472,0.0016189999878406525,0.0015200000489130616,0.0015330000314861536,1385469.0,USD
2020-01-17,0.0015369999455288053,0.001690999954007566,0.0015239999629557133,0.0015979999443516135,1501404.0,USD
2020-01-18,0.001597000053152442,0.0016240000259131193,0.0015660000499337912,0.0015849999617785215,1685386.0,USD
2020-01-19,0.0015960000455379486,0.0016199999954551458,0.0014769999543204904,0.0015119999879971147,1797009.0,USD
2020-01-20,0.001512999995611608,0.0015330000314861536,0.0014609999489039183,0.0014939999673515558,889149.0,USD
2020-01-21,0.0014900000533089042,0.0015920000150799751,0.0014860000228509307,0.0015800000401213765,1515047.0,USD
2020-01-22,0.0015790000325068831,0.001626000041142106,0.0015490000369027257,0.001597000053152442,1373324.0,USD
2020-01-23,0.0015999999595806003,0.0016060000052675605,0.001474000047892332,0.001512999995611608,1627155.0,USD
2020-01-24,0.0015119999879971147,0.0015399999683722854,0.0014179999707266688,0.0015119999879971147,1204468.0,USD
2020-01-25,0.0015119999879971147,0.0015160000184550881,0.0014349999837577343,0.0014570000348612666,808053.0,USD
2020-01-26,0.0014560000272467732,0.0014990000054240227,0.0014329999685287476,0.0014909999445080757,796685.0,USD
2020-01-27,0.0014990000054240227,0.0015689999563619494,0.001487000030465424,0.0015660000499337912,1059396.0,USD
2020-01-28,0.0015660000499337912,0.001626000041142106,0.0015369999455288053,0.001614999957382679,1286268.0,USD
2020-01-29,0.0016110000433400273,0.0017920000245794654,0.001554999966174364,0.0017430000007152557,2066551.0,USD
2020-01-30,0.0017419999931007624,0.0017470000311732292,0.001585999969393015,0.0016560000367462635,1124131.0,USD
2020-01-31,0.0016570000443607569,0.0017999999690800905,0.0015559999737888575,0.0016159999649971724,1315475.0,USD
2020-02-01,0.0016110000433400273,0.0020119999535381794,0.0016080000204965472,0.0019420000026002526,3174658.0,USD
2020-02-02,0.0019420000026002526,0.002019000006839633,0.0018820000113919377,0.0019320000428706408,2273705.0,USD
2020-02-03,0.0019359999569132924,0.0019829999655485153,0.0018870000494644046,0.0019829999655485153,2198678.0,USD
