Date,Open,High,Low,Close,Volume,Currency
2019-12-31,9.015610694885254,9.076130867004395,8.630531311035156,8.688425064086914,355254392.0,USD
2020-01-01,8.680228233337402,8.999543190002441,8.6300630569458,8.84899616241455,340927447.0,USD
2020-01-02,8.84720230102539,8.853413581848145,8.44202709197998,8.493940353393555,327241775.0,USD
2020-01-03,8.498601913452148,9.034652709960938,8.384129524230957,8.88754653930664,371142358.0,USD
2020-01-04,8.892365455627441,9.154000282287598,8.81722640991211,9.152634620666504,358861190.0,USD
2020-01-05,9.144227981567383,9.327485084533691,9.049388885498047,9.068814277648926,406708915.0,USD
2020-01-06,9.07635498046875,9.81971263885498,9.066061973571777,9.773406028747559,486188491.0,USD
2020-01-07,9.775839805603027,9.909088134765625,9.451855659484863,9.821852684020996,479929669.0,USD
2020-01-08,9.82282829284668,10.101566314697266,9.425985336303711,9.52566146850586,470741967.0,USD
2020-01-09,9.524406433105469,9.52469539642334,9.361892700195312,9.440098762512207,357091292.0,USD
2020-01-10,9.437776565551758,9.862520217895508,9.094508171081543,9.862520217895508,409988928.0,USD
2020-01-11,9.857915878295898,9.98901653289795,9.59570598602295,9.721470832824707,423065242.0,USD
2020-01-12,9.721351623535156,10.414363861083984,9.667206764221191,10.265249252319336,459127690.0,USD
2020-01-13,10.275903701782227,10.30346965789795,9.811049461364746,10.061612129211426,403409327.0,USD
2020-01-14,10.063426971435547,11.569022178649902,10.042325019836426,11.238227844238281,682255589.0,USD
2020-01-15,11.218728065490723,11.894353866577148,10.88974380493164,11.420886039733887,688138212.0,USD
2020-01-16,11.413873672485352,11.548280715942383,10.775995254516602,11.270777702331543,557155121.0,USD
2020-01-17,11.278946876525879,11.926612854003906,11.175926208496094,11.892013549804688,613650220.0,USD
2020-01-18,11.881274223327637,12.29521656036377,11.35498046875,11.897150039672852,640055893.0,USD
2020-01-19,11.900707244873047,12.156147003173828,10.879313468933105,11.241828918457031,565130675.0,USD
2020-01-20,11.23381233215332,11.327932357788086,10.874794960021973,11.14227294921875,457576088.0,USD
2020-01-21,11.138117790222168,11.29478931427002,10.901260375976562,11.21809196472168,439099246.0,USD
2020-01-22,11.211231231689453,11.35688591003418,11.153264999389648,11.235395431518555,427437898.0,USD
2020-01-23,11.246642112731934,11.261460304260254,10.43828010559082,10.593727111816406,469032837.0,USD
2020-01-24,10.60486888885498,10.6720552444458,10.178352355957031,10.542153358459473,431976783.0,USD
2020-01-25,10.543293952941895,10.546510696411133,10.24608325958252,10.377863883972168,385598906.0,USD
2020-01-26,10.37485408782959,10.791177749633789,10.307958602905273,10.791177749633789,404980625.0,USD
2020-01-27,10.793966293334961,11.269142150878906,10.724654197692871,11.120888710021973,486387846.0,USD
2020-01-28,11.124044418334961,11.38644027709961,11.028385162353516,11.384126663208008,456766140.0,USD
2020-01-29,11.391437530517578,11.686906814575195,11.246432304382324,11.246432304382324,470616230.0,USD
2020-01-30,11.239745140075684,11.797598838806152,10.93028736114502,11.7435941696167,512721541.0,USD
2020-01-31,11.750408172607422,11.750802040100098,11.152338981628418,11.469328880310059,474698228.0,USD
2020-02-01,11.475019454956055,11.620030403137207,11.22771167755127,11.439431190490723,447550231.0,USD
2020-02-02,11.43779182434082,12.484993934631348,11.246797561645508,12.065849304199219,610120618.0,USD
2020-02-03,12.066587448120117,12.267784118652344,11.778246879577637,11.883307456970215,504085310.0,USD
2020-02-04,11.883267402648926,12.30295181274414,11.574975967407227,12.174742698669434,525024477.0,USD
2020-02-05,12.171868324279785,12.859395027160645,12.10329532623291,12.75455093383789,699667651.0,USD
2020-02-06,12.753535270690918,13.18493938446045,12.476404190063477,12.87556266784668,689359977.0,USD
2020-02-07,12.895125389099121,13.220723152160645,12.687348365783691,12.791513442993164,735322951.0,USD
2020-02-08,12.795085906982422,13.011305809020996,12.251381874084473,12.701725006103516,719998979.0,USD
2020-02-09,12.68421745300293,14.135641098022461,12.68421745300293,14.135641098022461,915803272.0,USD
2020-02-10,14.157668113708496,14.259387016296387,13.244736671447754,13.595866203308105,958758640.0,USD
2020-02-11,13.604999542236328,13.903153419494629,13.016487121582031,13.778098106384277,827216001.0,USD
2020-02-12,13.775431632995605,15.248050689697266,13.774954795837402,14.824130058288574,971758364.0,USD
2020-02-13,14.823213577270508,15.832216262817383,14.608492851257324,15.123636245727539,1092356281.0,USD
2020-02-14,15.133223533630371,16.678598403930664,14.913810729980469,16.675886154174805,1112141628.0,USD
2020-02-15,16.662588119506836,16.727819442749023,14.651790618896484,15.000569343566895,1088765422.0,USD
2020-02-16,15.01998519897461,15.835673332214355,13.625532150268555,14.773896217346191,1183219698.0,USD
2020-02-17,14.709232330322266,15.120165824890137,13.523179054260254,15.002235412597656,1113020823.0,USD
2020-02-18,14.989974975585938,15.531037330627441,14.411538124084473,15.456650733947754,962417621.0,USD
2020-02-19,15.459850311279297,15.504446983337402,13.970874786376953,14.091877937316895,890069986.0,USD
2020-02-20,14.064956665039062,14.350685119628906,13.61329460144043,14.065950393676758,964100265.0,USD
2020-02-21,14.0564603805542,14.272307395935059,13.746330261230469,14.041853904724121,831603243.0,USD
2020-02-22,14.043524742126465,14.075362205505371,13.579303741455078,13.774430274963379,750996069.0,USD
2020-02-23,13.775300025939941,14.376700401306152,13.741214752197266,14.327858924865723,814425406.0,USD
2020-02-24,14.320866584777832,14.38565731048584,13.076852798461914,13.360010147094727,815716115.0,USD
2020-02-25,13.35059928894043,13.517422676086426,12.370173454284668,12.437867164611816,810792453.0,USD
2020-02-26,12.431341171264648,12.49824333190918,10.904884338378906,11.02617359161377,850441769.0,USD
2020-02-27,11.038482666015625,11.654318809509277,10.461813926696777,11.445975303649902,818054156.0,USD
2020-02-28,11.442753791809082,11.633055686950684,10.721787452697754,11.26600170135498,782179309.0,USD
2020-02-29,11.265031814575195,11.493425369262695,10.947311401367188,11.197893142700195,741943845.0,USD
2020-03-01,11.188688278198242,11.826921463012695,11.120107650756836,11.36595630645752,757272181.0,USD
2020-03-02,11.352545738220215,12.171024322509766,11.213507652282715,12.002396583557129,1012672489.0,USD
2020-03-03,12.001440048217773,12.02907657623291,11.46823501586914,11.590213775634766,1123086505.0,USD
2020-03-04,11.592192649841309,11.970972061157227,11.535740852355957,11.74870777130127,858299327.0,USD
2020-03-05,11.742788314819336,12.38177490234375,11.742788314819336,12.087067604064941,772846232.0,USD
2020-03-06,12.09518814086914,12.353080749511719,11.964760780334473,12.345453262329102,857216301.0,USD
2020-03-07,12.343582153320312,12.386361122131348,11.621504783630371,11.6222505569458,731757190.0,USD
2020-03-08,11.624730110168457,11.624730110168457,10.098048210144043,10.127753257751465,777840481.0,USD
2020-03-09,10.11046314239502,10.307815551757812,9.430582046508789,9.87232494354248,882419084.0,USD
2020-03-10,9.901811599731445,10.17158031463623,9.712821006774902,9.87092399597168,800172702.0,USD
2020-03-11,9.868674278259277,9.985820770263672,8.876974105834961,9.40540599822998,711924739.0,USD
2020-03-12,9.409561157226562,9.511863708496094,5.8258891105651855,5.904087066650391,685086893.0,USD
2020-03-13,5.89158296585083,6.615532875061035,4.229438781738281,6.16811990737915,756380797.0,USD
2020-03-14,6.182192802429199,6.272271156311035,5.68885612487793,5.776742935180664,435778069.0,USD
2020-03-15,5.771283149719238,6.347571849822998,5.73455810546875,6.004696846008301,500456010.0,USD
2020-03-16,6.0029449462890625,6.008533000946045,5.023080825805664,5.377223968505859,440787312.0,USD
2020-03-17,5.364658832550049,5.806111812591553,5.353573799133301,5.534018039703369,448442249.0,USD
2020-03-18,5.508003234863281,5.596617221832275,5.40552282333374,5.546126842498779,471171439.0,USD
2020-03-19,5.546024799346924,6.731973171234131,5.546024799346924,6.5093817710876465,554483051.0,USD
2020-03-20,6.509651184082031,7.145044803619385,5.868722915649414,6.266075134277344,607803568.0,USD
2020-03-21,6.264413833618164,6.3493499755859375,5.913416862487793,6.235949993133545,455759019.0,USD
2020-03-22,6.235814094543457,6.4130730628967285,5.8943891525268555,5.965940952301025,458067382.0,USD
2020-03-23,5.959756851196289,6.600481986999512,5.902376174926758,6.600481986999512,477583014.0,USD
2020-03-24,6.5996270179748535,6.945859909057617,6.556844234466553,6.883642196655273,488187619.0,USD
2020-03-25,6.88345193862915,7.029951095581055,6.6799139976501465,6.915312767028809,472563994.0,USD
2020-03-26,6.911217212677002,7.0142388343811035,6.753472805023193,7.0142388343811035,424618335.0,USD
2020-03-27,7.017416954040527,7.105824947357178,6.625915050506592,6.625915050506592,401778994.0,USD
2020-03-28,6.6191182136535645,6.711924076080322,6.271416187286377,6.625229835510254,432364413.0,USD
2020-03-29,6.631773948669434,6.6486921310424805,6.174306869506836,6.209053039550781,378906513.0,USD
2020-03-30,6.202566146850586,6.677982807159424,6.198648929595947,6.632012844085693,415054471.0,USD
2020-03-31,6.615023136138916,6.870047092437744,6.554052829742432,6.799379825592041,489429890.0,USD
2020-04-01,6.799379825592041,6.832696914672852,6.45208215713501,6.832696914672852,466332955.0,USD
2020-04-02,6.807216167449951,7.230062007904053,6.8005290031433105,6.995873928070068,530449713.0,USD
2020-04-03,7.001461029052734,7.225159168243408,6.9343671798706055,7.029782772064209,458186051.0,USD
2020-04-04,7.017309188842773,7.21940279006958,6.915268898010254,7.205427169799805,466749980.0,USD
2020-04-05,7.206783771514893,7.234234809875488,6.960668087005615,7.05413818359375,420592073.0,USD
2020-04-06,7.049849987030029,7.781497001647949,7.035466194152832,7.766075134277344,574846079.0,USD
2020-04-07,7.761728763580322,8.076990127563477,7.54849910736084,7.700225830078125,479476548.0,USD
2020-04-08,7.69679594039917,8.01547908782959,7.65034818649292,7.974959850311279,395447113.0,USD
2020-04-09,7.974151134490967,8.14542007446289,7.8789191246032715,8.048904418945312,386732040.0,USD
2020-04-10,8.0398530960083,8.044144630432129,7.176890850067139,7.297447204589844,351731156.0,USD
2020-04-11,7.3067851066589355,7.508583068847656,7.176619052886963,7.286642074584961,323630599.0,USD
2020-04-12,7.287559986114502,7.658864974975586,7.211194038391113,7.445990085601807,352631545.0,USD
2020-04-13,7.468438148498535,7.468438148498535,7.104596138000488,7.282837867736816,376444404.0,USD
2020-04-14,7.287866115570068,7.402923107147217,7.193227767944336,7.231142044067383,376998764.0,USD
2020-04-15,7.232713222503662,7.372902870178223,6.9779558181762695,6.998894214630127,385969361.0,USD
2020-04-16,7.011246204376221,7.635157108306885,6.901088237762451,7.6192097663879395,497481164.0,USD
2020-04-18,7.535388946533203,7.905269145965576,7.53200101852417,7.880710124969482,449104389.0,USD
2020-04-19,7.878582954406738,7.940195083618164,7.586435794830322,7.678464889526367,459044662.0,USD
2020-04-20,7.679750919342041,7.8385701179504395,7.213932991027832,7.2690110206604,463328413.0,USD
2020-04-21,7.267084121704102,7.367486000061035,7.208277225494385,7.276628017425537,362488355.0,USD
2020-04-22,7.26810884475708,7.626057147979736,7.2514967918396,7.530086040496826,408538795.0,USD
2020-04-23,7.5418009757995605,7.892460823059082,7.4684271812438965,7.812224864959717,537381727.0,USD
2020-04-24,7.827354907989502,8.291964530944824,7.819118022918701,8.1279935836792,574537854.0,USD
2020-04-25,8.135093688964844,8.615216255187988,8.02283763885498,8.472919464111328,610982739.0,USD
2020-04-26,8.467823028564453,8.700241088867188,8.38345718383789,8.629706382751465,615241318.0,USD
2020-04-27,8.633225440979004,8.685724258422852,8.2670259475708,8.44015121459961,565532475.0,USD
2020-04-28,8.443526268005371,8.607001304626465,8.34325122833252,8.531649589538574,612355217.0,USD
2020-04-29,8.53220272064209,9.308995246887207,8.524706840515137,9.257176399230957,818069090.0,USD
2020-04-30,9.255988121032715,9.604459762573242,8.834244728088379,8.929776191711426,880989687.0,USD
2020-05-01,8.931256294250488,9.39282512664795,8.931256294250488,9.070656776428223,761060477.0,USD
2020-05-02,9.075536727905273,9.289798736572266,9.005501747131348,9.237822532653809,676064634.0,USD
2020-05-03,9.244091987609863,9.333648681640625,8.867198944091797,9.080323219299316,736471837.0,USD
2020-05-04,9.081025123596191,9.130364418029785,8.724849700927734,9.059975624084473,750399793.0,USD
2020-05-05,9.06067180633545,9.19729995727539,8.961910247802734,9.102121353149414,721959297.0,USD
2020-05-06,9.100247383117676,9.474844932556152,9.061776161193848,9.276557922363281,772791299.0,USD
2020-05-07,9.28745174407959,9.954004287719727,9.16670036315918,9.895577430725098,867621425.0,USD
2020-05-08,9.901803016662598,11.700440406799316,9.834555625915527,11.407123565673828,1047286451.0,USD
2020-05-09,11.359566688537598,11.560791015625,10.778834342956543,11.045865058898926,1080862774.0,USD
2020-05-10,11.071767807006836,11.072178840637207,9.423066139221191,9.775535583496094,1114288546.0,USD
2020-05-11,9.780678749084473,10.113876342773438,9.435965538024902,9.65645694732666,930046029.0,USD
2020-05-12,9.669357299804688,10.192651748657227,9.607796669006348,9.981517791748047,624959646.0,USD
2020-05-13,9.99837875366211,10.425169944763184,9.866353988647461,10.290450096130371,570288242.0,USD
