Date,Open,High,Low,Close,Volume,Currency,Name
2020-03-01,1.0,1.0017,0.9994,1.001,22427640,USD,usd coin
2020-03-02,1.0009,1.0015,0.999,0.9993,23739020,USD,usd coin
2020-03-03,0.9993,1.0004,0.9984,1.0001,26668924,USD,usd coin
2020-03-04,1.0001,1.0005,0.9989,0.9994,25287836,USD,usd coin
2020-03-05,0.9994,1.0008,0.998,0.9982,31615874,USD,usd coin
2020-03-06,0.9982,0.9992,0.9974,0.9977,28848568,USD,usd coin
2020-03-07,0.9977,0.999,0.9971,0.999,24347198,USD,usd coin
2020-03-08,0.999,1.0004,0.9977,1.0003,35727600,USD,usd coin
2020-03-09,1.0003,1.0009,0.9987,1.0004,38160940,USD,usd coin
2020-03-10,1.0004,1.0007,0.999,1.0,28591440,USD,usd coin
2020-03-11,1.0,1.0007,0.9986,0.9996,26315428,USD,usd coin
2020-03-12,0.9996,1.0155,0.9973,0.9973,71971400,USD,usd coin
2020-03-13,0.9973,1.0068,0.9871,0.9918,60901488,USD,usd coin
2020-03-14,0.9918,1.0022,0.9906,1.0018,19961436,USD,usd coin
2020-03-15,1.0017,1.0031,0.9973,1.0027,20964184,USD,usd coin
2020-03-16,1.0027,1.0048,0.9976,0.9986,34703628,USD,usd coin
2020-03-17,0.9986,0.9991,0.9938,0.9965,39977572,USD,usd coin
2020-03-18,0.9965,0.9984,0.995,0.9964,29713992,USD,usd coin
2020-03-19,0.9964,0.9979,0.9935,0.9971,52220672,USD,usd coin
2020-03-20,0.9971,1.0008,0.9955,0.9998,48153824,USD,usd coin
2020-03-21,0.9998,1.0003,0.9977,0.9989,31394412,USD,usd coin
2020-03-22,0.9989,0.9996,0.997,0.9995,28204896,USD,usd coin
2020-03-23,0.9995,1.0,0.9954,0.996,30038494,USD,usd coin
2020-03-24,0.996,0.9981,0.9952,0.9971,32052856,USD,usd coin
2020-03-25,0.9971,0.9987,0.9963,0.9978,24228404,USD,usd coin
2020-03-26,0.9978,0.9987,0.9964,0.9964,22190560,USD,usd coin
2020-03-27,0.9964,0.9995,0.9955,0.9992,26090192,USD,usd coin
2020-03-28,0.9992,1.0,0.9975,0.9981,25144300,USD,usd coin
2020-03-29,0.9981,1.0002,0.9976,1.0002,22627512,USD,usd coin
2020-03-30,1.0002,1.0002,0.9964,0.9982,34886784,USD,usd coin
2020-03-31,0.9982,0.9993,0.9976,0.9977,22439128,USD,usd coin
2020-04-01,0.9977,1.0,0.9964,0.9967,24607424,USD,usd coin
2020-04-02,0.9967,0.9995,0.9962,0.9995,36449148,USD,usd coin
2020-04-03,0.9995,0.9999,0.998,0.9987,35474872,USD,usd coin
2020-04-04,0.9987,0.9992,0.9976,0.9979,34132212,USD,usd coin
2020-04-05,0.9979,0.9998,0.9976,0.9988,25581312,USD,usd coin
2020-04-06,0.9988,0.9995,0.9977,0.9986,41117564,USD,usd coin
2020-04-07,0.9986,1.0001,0.9979,0.9999,30333758,USD,usd coin
2020-04-08,0.9999,1.0004,0.9982,0.9986,15879726,USD,usd coin
2020-04-09,0.9986,0.9996,0.9978,0.9989,21838340,USD,usd coin
2020-04-10,0.9989,1.0,0.9978,0.9987,39888768,USD,usd coin
2020-04-11,0.9987,0.9989,0.9977,0.9986,26520558,USD,usd coin
2020-04-12,0.9986,0.9989,0.9965,0.9986,30363640,USD,usd coin
2020-04-13,0.9986,0.9996,0.9973,0.9977,33350688,USD,usd coin
2020-04-14,0.9977,0.9994,0.9972,0.9992,24848404,USD,usd coin
2020-04-15,0.9992,1.0,0.9978,0.9997,28358010,USD,usd coin
2020-04-16,0.9997,1.0,0.9977,0.9984,38403548,USD,usd coin
2020-04-17,0.9984,0.9994,0.998,0.9989,26797468,USD,usd coin
2020-04-18,0.9989,0.9994,0.9978,0.9986,28531552,USD,usd coin
2020-04-19,0.9986,0.9994,0.9978,0.9985,26387838,USD,usd coin
2020-04-20,0.9985,1.0001,0.9976,0.9987,46015456,USD,usd coin
2020-04-21,0.9987,0.9991,0.9974,0.9985,39448844,USD,usd coin
2020-04-22,0.9985,0.9991,0.998,0.9988,36833192,USD,usd coin
2020-04-23,0.9988,0.9997,0.9978,0.9991,39925364,USD,usd coin
2020-04-24,0.9991,1.0002,0.9985,0.9991,38651932,USD,usd coin
2020-04-25,0.9991,0.9997,0.998,0.9992,25605248,USD,usd coin
2020-04-26,0.9992,0.9998,0.9976,0.9984,24703396,USD,usd coin
2020-04-27,0.9984,0.9997,0.998,0.9981,27271360,USD,usd coin
2020-04-28,0.9981,0.9994,0.9981,0.9982,26471854,USD,usd coin
2020-04-29,0.9982,0.9995,0.9971,0.999,51479944,USD,usd coin
2020-04-30,0.999,0.9999,0.9981,0.9994,50681400,USD,usd coin
2020-05-01,0.9994,1.0,0.9981,0.9992,31259796,USD,usd coin
2020-05-02,0.9992,0.9999,0.9982,0.9989,31689862,USD,usd coin
2020-05-03,0.9989,1.0,0.9983,0.999,34055136,USD,usd coin
2020-05-04,0.999,0.9996,0.9977,0.9985,32661662,USD,usd coin
2020-05-05,0.9985,1.0,0.9979,0.9992,29461882,USD,usd coin
2020-05-06,0.9992,0.9995,0.9975,0.999,35320416,USD,usd coin
2020-05-07,0.9991,0.9996,0.9979,0.9984,35919404,USD,usd coin
2020-05-08,0.9984,0.9993,0.9979,0.9992,43561668,USD,usd coin
2020-05-09,0.9992,1.0003,0.9987,1.0,36805232,USD,usd coin
2020-05-10,1.0,1.0015,0.9983,0.9995,52601992,USD,usd coin
2020-05-11,0.9995,1.001,0.9979,0.9992,37874124,USD,usd coin
2020-05-12,0.9992,1.0003,0.9989,0.9993,23330348,USD,usd coin
2020-05-13,0.9993,0.9998,0.9984,0.9988,35393892,USD,usd coin
2020-05-14,0.9988,1.0001,0.998,0.9996,41237392,USD,usd coin
2020-05-15,0.9996,1.0015,0.9991,1.0009,33454582,USD,usd coin
2020-05-16,1.0009,1.001,0.9989,1.0003,26418896,USD,usd coin
2020-05-17,1.0002,1.0007,0.9986,1.0004,27635004,USD,usd coin
