Date,Open,High,Low,Close,Volume,Currency,Name
2021-04-01,19.445,19.445,19.01,19.01,281117,USD,solana
2021-04-02,19.01,19.768,19.01,19.768,285998,USD,solana
2021-04-03,19.768,22.603,19.768,22.401,182649,USD,solana
2021-04-04,22.401,24.001,22.401,24.001,291677,USD,solana
2021-04-05,24.001,24.001,22.982,22.982,306789,USD,solana
2021-04-06,22.982,24.996,22.982,24.996,292695,USD,solana
2021-04-07,24.996,26.589,24.996,26.589,269374,USD,solana
2021-04-08,26.589,27.358,26.589,26.997,287713,USD,solana
2021-04-09,26.997,27.733,26.997,27.733,287411,USD,solana
2021-04-10,27.733,27.733,26.778,26.778,288759,USD,solana
2021-04-11,26.778,27.809,26.778,27.809,341196,USD,solana
2021-04-12,27.809,29.153,27.809,28.462,300433,USD,solana
2021-04-13,28.462,28.462,27.467,27.467,276522,USD,solana
2021-04-14,27.467,27.467,26.46,26.46,285806,USD,solana
2021-04-15,26.46,27.791,26.46,27.791,121321,USD,solana
2021-04-16,27.791,27.791,25.388,25.388,276104,USD,solana
2021-04-17,25.388,26.076,24.88,24.88,245911,USD,solana
2021-04-18,24.88,32.312,24.88,32.312,326031,USD,solana
2021-04-19,32.312,32.312,31.559,31.559,298423,USD,solana
2021-04-20,31.559,31.71,31.157,31.71,267708,USD,solana
2021-04-21,31.71,32.398,31.71,32.398,292397,USD,solana
2021-04-22,32.398,38.878,32.398,38.878,280015,USD,solana
2021-04-23,38.878,38.878,37.072,37.072,288849,USD,solana
2021-04-24,37.072,40.691,37.072,40.691,304203,USD,solana
2021-04-25,40.691,47.507,40.691,47.507,235995,USD,solana
2021-04-26,47.507,47.507,43.891,43.891,278359,USD,solana
2021-04-27,43.891,43.891,43.263,43.263,194900,USD,solana
2021-04-28,43.263,44.976,43.263,44.976,274355,USD,solana
2021-04-29,44.976,44.976,42.601,42.601,287195,USD,solana
2021-04-30,42.601,42.967,42.601,42.967,282988,USD,solana
2021-05-01,42.967,49.61,42.967,49.61,295737,USD,solana
2021-05-02,49.61,49.61,46.913,46.913,306790,USD,solana
2021-05-03,46.913,46.913,45.904,45.904,297970,USD,solana
2021-05-04,45.904,45.904,42.705,42.705,280586,USD,solana
2021-05-05,42.705,44.883,42.705,44.883,285328,USD,solana
2021-05-06,44.883,44.883,43.446,43.446,276989,USD,solana
2021-05-07,43.446,43.446,43.001,43.001,284871,USD,solana
2021-05-08,43.001,45.674,43.001,45.674,267696,USD,solana
2021-05-09,45.674,45.674,44.304,44.304,301309,USD,solana
2021-05-10,44.304,44.304,42.829,42.829,297727,USD,solana
2021-05-11,42.829,44.622,40.555,44.622,287064,USD,solana
2021-05-12,44.622,47.534,43.017,43.017,276937,USD,solana
2021-05-13,43.017,44.49,40.233,40.233,115239,USD,solana
2021-05-14,40.233,42.781,40.233,42.781,129817,USD,solana
2021-05-15,42.781,43.455,42.781,43.455,363069,USD,solana
2021-05-16,43.455,46.98,43.455,46.98,84996,USD,solana
2021-05-17,46.98,46.98,46.837,46.837,227854,USD,solana
2021-05-18,46.837,56.083,46.837,56.083,303009,USD,solana
2021-05-19,56.083,56.083,35.698,35.698,328539,USD,solana
2021-05-20,35.698,44.748,35.698,44.748,320883,USD,solana
2021-05-21,44.748,44.748,38.667,38.667,312464,USD,solana
2021-05-22,38.667,38.667,31.272,31.272,513902,USD,solana
2021-05-23,31.272,31.272,21.808,24.718,932323,USD,solana
2021-05-24,24.718,31.29,24.718,31.29,595538,USD,solana
2021-05-25,31.29,31.29,29.953,29.953,310843,USD,solana
2021-05-26,29.953,35.496,29.953,35.496,325276,USD,solana
2021-05-27,35.496,35.496,33.556,33.556,277812,USD,solana
2021-05-28,33.556,33.556,29.024,29.024,305468,USD,solana
2021-05-29,29.024,29.024,27.366,27.366,327598,USD,solana
2021-05-30,27.366,28.514,27.366,28.514,423611,USD,solana
2021-05-31,28.514,32.648,28.514,32.648,614953,USD,solana
2021-06-01,32.648,32.648,30.96,30.96,366293,USD,solana
2021-06-02,30.96,33.917,30.96,33.917,268167,USD,solana
2021-06-03,33.917,39.423,33.917,39.423,321499,USD,solana
2021-06-04,39.423,39.423,37.061,37.517,361279,USD,solana
2021-06-05,37.517,39.764,37.517,39.764,625318,USD,solana
2021-06-06,39.764,42.25,39.764,42.25,583101,USD,solana
2021-06-07,42.25,42.25,38.182,38.182,467886,USD,solana
2021-06-08,38.182,41.398,38.182,41.398,321483,USD,solana
2021-06-09,41.398,42.338,41.398,41.983,304495,USD,solana
2021-06-10,41.983,41.983,40.972,40.972,272784,USD,solana
2021-06-11,40.972,40.972,35.951,35.951,326019,USD,solana
2021-06-12,35.951,36.397,35.951,36.397,498880,USD,solana
2021-06-13,36.397,38.828,36.397,38.828,541482,USD,solana
2021-06-14,38.828,39.669,38.828,39.669,703515,USD,solana
2021-06-15,39.669,40.918,39.669,39.694,453273,USD,solana
2021-06-16,39.694,39.694,37.865,39.616,288692,USD,solana
2021-06-17,39.616,40.826,39.216,39.216,275649,USD,solana
2021-06-18,39.216,39.216,36.544,36.544,298440,USD,solana
2021-06-19,36.544,36.544,35.161,35.161,296390,USD,solana
2021-06-20,35.161,35.217,35.161,35.217,463473,USD,solana
2021-06-21,35.217,35.217,26.543,26.543,634942,USD,solana
2021-06-22,26.543,26.692,26.543,26.692,342884,USD,solana
2021-06-23,26.692,30.763,26.692,30.763,296151,USD,solana
2021-06-24,30.763,31.291,30.763,31.291,310418,USD,solana
2021-06-25,31.291,31.291,28.892,28.892,306013,USD,solana
2021-06-26,28.892,29.565,28.892,29.565,325195,USD,solana
2021-06-27,29.565,31.673,29.565,31.673,293578,USD,solana
2021-06-28,31.673,32.413,31.673,32.413,277160,USD,solana
2021-06-29,32.413,33.89,32.413,33.89,211025,USD,solana
2021-06-30,33.89,35.573,33.456,35.573,277129,USD,solana
2021-07-01,35.573,35.573,32.9,33.339,278265,USD,solana
2021-07-02,33.339,34.025,33.339,34.025,294448,USD,solana
2021-07-03,34.025,34.839,34.025,34.839,279314,USD,solana
2021-07-04,35.084,35.084,34.277,34.277,271629,USD,solana
2021-07-05,34.277,34.277,32.975,32.975,298963,USD,solana
2021-07-06,32.975,34.535,32.975,33.701,304983,USD,solana
2021-07-07,34.239,37.966,34.239,36.448,175921,USD,solana
2021-07-08,36.448,36.9,32.896,33.168,47703,USD,solana
2021-07-09,32.139,34.287,32.027,33.318,51502,USD,solana
2021-07-10,33.318,34.144,31.18,31.683,67929,USD,solana
2021-07-11,31.683,32.531,31.434,32.15,67864,USD,solana
2021-07-12,32.15,32.655,30.115,30.838,67400,USD,solana
2021-07-13,30.751,31.046,28.96,29.161,71019,USD,solana
2021-07-14,29.161,31.437,27.503,31.29,68717,USD,solana
2021-07-15,31.29,31.498,28.085,28.48,69551,USD,solana
2021-07-16,28.48,29.484,26.252,26.305,66552,USD,solana
2021-07-17,26.305,27.719,26.0,26.771,65976,USD,solana
2021-07-18,26.771,27.686,26.327,26.694,67519,USD,solana
2021-07-19,26.694,26.694,24.021,24.443,68857,USD,solana
2021-07-20,24.443,24.934,22.139,23.444,69362,USD,solana
2021-07-21,23.444,27.307,22.873,26.698,67634,USD,solana
2021-07-22,26.698,28.061,25.955,27.702,58710,USD,solana
2021-07-23,27.702,28.61,26.406,28.401,57689,USD,solana
2021-07-24,28.401,29.38,28.306,28.701,66802,USD,solana
2021-07-25,27.859,28.135,26.553,28.095,68404,USD,solana
2021-07-26,28.095,31.064,27.95,28.343,73147,USD,solana
2021-07-27,28.343,28.925,27.047,27.991,66814,USD,solana
2021-07-28,27.991,28.576,27.405,27.795,166308,USD,solana
2021-07-29,27.795,31.853,27.355,31.289,441149,USD,solana
2021-07-30,31.289,32.998,30.151,32.297,432024,USD,solana
2021-07-31,32.297,36.792,31.767,36.792,427456,USD,solana
2021-08-01,36.792,36.792,33.563,34.233,417001,USD,solana
2021-08-02,34.233,35.898,33.034,33.199,435059,USD,solana
2021-08-03,33.199,35.695,32.36,34.06,429354,USD,solana
2021-08-04,34.06,36.63,33.282,35.776,416717,USD,solana
2021-08-05,35.776,38.248,35.513,37.433,416877,USD,solana
2021-08-06,37.433,40.356,35.752,39.471,433909,USD,solana
2021-08-07,39.471,40.441,37.599,39.447,408201,USD,solana
2021-08-08,39.447,39.498,36.917,37.588,418579,USD,solana
2021-08-09,37.588,39.922,36.543,38.744,285504,USD,solana
2021-08-10,38.744,41.584,38.282,40.695,170369,USD,solana
2021-08-11,40.695,43.614,40.695,41.776,177441,USD,solana
2021-08-12,41.776,43.35,40.268,41.105,47594,USD,solana
2021-08-13,41.105,44.874,40.678,44.867,145741,USD,solana
2021-08-14,44.867,44.868,42.8,44.105,171234,USD,solana
2021-08-15,44.105,54.041,43.453,53.685,173510,USD,solana
2021-08-16,53.684,68.683,52.467,62.414,172670,USD,solana
2021-08-17,62.414,74.534,59.0,64.04,79163,USD,solana
2021-08-18,64.04,80.063,60.232,74.146,47610,USD,solana
2021-08-19,74.146,74.728,69.431,72.679,64903,USD,solana
2021-08-20,72.679,79.886,70.97,78.542,171514,USD,solana
2021-08-21,78.542,81.73,72.701,74.09,175073,USD,solana
2021-08-22,74.09,77.44,71.552,73.076,179183,USD,solana
2021-08-23,73.076,76.312,71.785,75.544,171962,USD,solana
2021-08-24,75.544,79.272,68.685,70.874,171614,USD,solana
2021-08-25,70.874,72.413,66.206,72.003,167293,USD,solana
2021-08-26,72.003,77.31,66.19,75.062,166433,USD,solana
2021-08-27,75.062,88.812,72.72,87.897,172723,USD,solana
