Date,Open,High,Low,Close,Volume,Currency,Name
2021-09-12,3267.33,3469.5,3231.87,3408.28,805974,USD,ethereum
2021-09-13,3408.17,3429.24,3118.66,3284.52,1340400,USD,ethereum
2021-09-14,3284.65,3428.87,3270.91,3428.87,720337,USD,ethereum
2021-09-15,3430.36,3612.29,3361.63,3611.9,790269,USD,ethereum
2021-09-16,3612.23,3672.68,3488.53,3569.43,195787,USD,ethereum
2021-09-17,3569.92,3592.2,3352.32,3398.65,748099,USD,ethereum
2021-09-18,3398.55,3539.5,3371.33,3435.97,600186,USD,ethereum
2021-09-19,3435.92,3455.67,3282.85,3329.12,613996,USD,ethereum
2021-09-20,3328.49,3344.04,2931.64,2976.05,1718763,USD,ethereum
2021-09-21,2976.7,3101.88,2659.71,2761.52,1789381,USD,ethereum
2021-09-22,2764.71,3087.97,2740.58,3077.78,1187526,USD,ethereum
2021-09-23,3077.8,3173.0,3035.96,3152.92,841537,USD,ethereum
2021-09-24,3152.92,3158.38,2740.06,2928.57,1741144,USD,ethereum
2021-09-25,2928.59,2965.48,2812.7,2922.55,975494,USD,ethereum
2021-09-26,2922.47,3113.65,2740.12,3063.51,1326016,USD,ethereum
2021-09-27,3061.86,3163.86,2926.24,2926.24,865299,USD,ethereum
2021-09-28,2926.04,2969.18,2791.42,2807.28,896276,USD,ethereum
2021-09-29,2807.15,2948.5,2784.66,2851.5,728860,USD,ethereum
2021-09-30,2851.06,3047.08,2837.68,3000.59,968233,USD,ethereum
2021-10-01,2999.86,3329.32,2972.75,3309.13,1143475,USD,ethereum
2021-10-02,3309.14,3467.95,3265.97,3388.97,778146,USD,ethereum
2021-10-03,3388.83,3485.48,3346.63,3417.34,642592,USD,ethereum
2021-10-04,3417.26,3436.34,3273.22,3382.9,826832,USD,ethereum
2021-10-05,3383.32,3540.83,3365.28,3517.26,663880,USD,ethereum
2021-10-06,3515.35,3627.19,3345.56,3575.41,1054309,USD,ethereum
2021-10-07,3575.43,3650.18,3473.47,3586.0,826290,USD,ethereum
2021-10-08,3586.91,3668.35,3537.24,3559.42,681736,USD,ethereum
2021-10-09,3559.96,3626.11,3541.4,3574.2,464111,USD,ethereum
2021-10-10,3574.52,3599.18,3409.22,3415.03,767490,USD,ethereum
2021-10-11,3414.93,3622.53,3381.43,3545.06,683236,USD,ethereum
2021-10-12,3541.49,3545.35,3404.49,3489.9,609886,USD,ethereum
2021-10-13,3491.08,3612.04,3416.0,3607.28,557184,USD,ethereum
2021-10-14,3607.36,3820.47,3588.24,3790.41,697087,USD,ethereum
2021-10-15,3790.34,3904.91,3735.21,3866.9,721143,USD,ethereum
2021-10-16,3869.05,3967.43,3804.55,3827.55,527606,USD,ethereum
2021-10-17,3827.55,3917.56,3664.63,3845.47,543522,USD,ethereum
2021-10-18,3848.64,3892.01,3685.82,3747.6,578206,USD,ethereum
2021-10-19,3745.46,3884.34,3733.78,3876.78,488600,USD,ethereum
2021-10-20,3876.76,4168.12,3830.26,4159.89,752028,USD,ethereum
2021-10-21,4160.51,4366.91,4029.48,4054.16,1140074,USD,ethereum
2021-10-22,4053.89,4164.11,3896.4,3970.94,654771,USD,ethereum
2021-10-23,3970.94,4169.33,3938.79,4168.85,487025,USD,ethereum
2021-10-24,4168.8,4184.0,3965.84,4082.8,507629,USD,ethereum
2021-10-25,4082.68,4234.76,4069.94,4219.92,481414,USD,ethereum
2021-10-26,4219.92,4291.98,4098.19,4129.51,559294,USD,ethereum
2021-10-27,4130.06,4299.61,3914.06,3921.93,1068620,USD,ethereum
2021-10-28,3921.54,4289.8,3896.33,4284.9,865802,USD,ethereum
2021-10-29,4284.9,4458.3,4268.21,4413.7,781573,USD,ethereum
2021-10-30,4413.7,4428.41,4250.24,4320.65,494872,USD,ethereum
2021-10-31,4322.0,4393.61,4169.48,4287.56,555323,USD,ethereum
2021-11-01,4287.41,4376.94,4157.51,4320.85,574256,USD,ethereum
2021-11-02,4320.85,4598.38,4287.36,4586.06,630259,USD,ethereum
2021-11-03,4586.96,4661.88,4458.87,4602.21,634683,USD,ethereum
2021-11-04,4601.93,4604.83,4421.87,4535.11,495859,USD,ethereum
2021-11-05,4534.96,4569.31,4439.67,4475.0,409754,USD,ethereum
2021-11-06,4475.0,4526.75,4330.29,4517.36,442598,USD,ethereum
2021-11-07,4517.27,4634.39,4502.7,4612.06,337809,USD,ethereum
2021-11-08,4612.05,4822.97,4612.05,4808.38,673213,USD,ethereum
2021-11-09,4808.34,4836.69,4715.43,4731.83,437410,USD,ethereum
2021-11-10,4731.83,4864.06,4498.78,4634.03,761904,USD,ethereum
2021-11-11,4633.98,4778.17,4578.66,4720.87,418611,USD,ethereum
2021-11-12,4720.5,4807.16,4511.96,4667.31,634592,USD,ethereum
2021-11-13,4665.76,4705.02,4585.37,4644.61,290268,USD,ethereum
2021-11-14,4644.4,4692.76,4514.95,4625.59,340963,USD,ethereum
2021-11-15,4625.71,4769.38,4543.47,4562.98,495958,USD,ethereum
2021-11-16,4562.97,4562.97,4115.31,4208.16,1124444,USD,ethereum
2021-11-17,4208.29,4298.3,4071.01,4290.88,664942,USD,ethereum
2021-11-18,4290.31,4342.74,3958.44,4001.87,792376,USD,ethereum
2021-11-19,3996.29,4305.41,3978.08,4295.43,571956,USD,ethereum
2021-11-20,4295.27,4434.27,4206.75,4408.85,462992,USD,ethereum
2021-11-21,4409.02,4422.6,4246.2,4268.08,446234,USD,ethereum
2021-11-22,4268.07,4311.46,4026.75,4086.95,717082,USD,ethereum
2021-11-23,4086.73,4384.75,4064.17,4340.23,684354,USD,ethereum
2021-11-24,4340.23,4372.83,4172.19,4273.54,595963,USD,ethereum
2021-11-25,4270.73,4549.74,4248.9,4520.3,578651,USD,ethereum
2021-11-26,4520.3,4548.1,3917.43,4034.53,1004251,USD,ethereum
2021-11-27,4037.06,4183.02,4029.06,4094.8,370731,USD,ethereum
2021-11-28,4095.16,4297.63,3980.24,4296.98,487532,USD,ethereum
2021-11-29,4296.98,4456.82,4280.18,4443.22,532658,USD,ethereum
