Date,Open,High,Low,Close,Volume,Currency,Name
2021-08-13,1.8288,2.1475,1.8233,2.137,994015232,USD,cardano
2021-08-14,2.137,2.251,2.089,2.1889,1048189888,USD,cardano
2021-08-15,2.1888,2.2493,2.0321,2.1679,718042496,USD,cardano
2021-08-16,2.1669,2.1963,2.0485,2.0729,509145536,USD,cardano
2021-08-17,2.0729,2.1401,1.9131,1.9255,437147360,USD,cardano
2021-08-18,1.9253,2.1611,1.8787,2.1097,590025216,USD,cardano
2021-08-19,2.1049,2.4522,2.0464,2.439,867199232,USD,cardano
2021-08-20,2.439,2.5794,2.3734,2.4553,810942976,USD,cardano
2021-08-21,2.4553,2.5288,2.387,2.436,349355872,USD,cardano
2021-08-22,2.436,2.7184,2.4337,2.7068,621804672,USD,cardano
2021-08-23,2.7058,2.9701,2.6898,2.9153,841883584,USD,cardano
2021-08-24,2.9165,2.9463,2.5985,2.7242,844237952,USD,cardano
2021-08-25,2.7243,2.7958,2.6124,2.7402,603579648,USD,cardano
2021-08-26,2.7402,2.7846,2.4701,2.5347,0,USD,cardano
2021-08-27,2.5295,2.9459,2.4992,2.9459,638380864,USD,cardano
2021-08-28,2.946,2.9492,2.776,2.8467,400798784,USD,cardano
2021-08-29,2.8464,2.9287,2.7251,2.8527,396339072,USD,cardano
2021-08-30,2.8527,2.8833,2.7226,2.7353,390903520,USD,cardano
2021-08-31,2.734,2.8789,2.7068,2.7693,392367936,USD,cardano
2021-09-01,2.7693,2.9012,2.7226,2.87,331405248,USD,cardano
2021-09-02,2.8695,3.0989,2.8368,2.961,555916416,USD,cardano
2021-09-03,2.961,3.0291,2.903,2.9652,359201184,USD,cardano
2021-09-04,2.9653,2.9653,2.807,2.8302,128511656,USD,cardano
2021-09-05,2.8302,2.9552,2.824,2.9112,283799872,USD,cardano
2021-09-06,2.9106,2.9257,2.7968,2.8323,324014016,USD,cardano
2021-09-07,2.8323,2.8747,2.0316,2.5047,1237054464,USD,cardano
2021-09-08,2.5047,2.5614,2.2011,2.4699,785856768,USD,cardano
2021-09-09,2.4699,2.6202,2.3969,2.5161,573387328,USD,cardano
2021-09-10,2.5164,2.5848,2.2786,2.3825,80919360,USD,cardano
2021-09-11,2.3834,2.7945,2.3699,2.6354,9737378,USD,cardano
2021-09-12,2.6352,2.7866,2.5061,2.5833,837407616,USD,cardano
2021-09-13,2.5829,2.5922,2.3112,2.4036,683873856,USD,cardano
2021-09-14,2.4029,2.4362,2.324,2.3934,416794784,USD,cardano
2021-09-15,2.395,2.5811,2.3643,2.5025,444866240,USD,cardano
2021-09-16,2.5026,2.5119,2.3821,2.4176,358129088,USD,cardano
2021-09-17,2.4171,2.4396,2.3227,2.3476,235043808,USD,cardano
2021-09-18,2.3476,2.4374,2.3126,2.3719,193894112,USD,cardano
2021-09-19,2.3719,2.3959,2.2612,2.2827,222623968,USD,cardano
2021-09-20,2.2827,2.2884,1.9827,2.0684,0,USD,cardano
2021-09-21,2.0684,2.2239,1.9132,1.983,795395008,USD,cardano
2021-09-22,1.9842,2.2659,1.9691,2.2591,564966016,USD,cardano
2021-09-23,2.2577,2.3442,2.1808,2.3277,355129920,USD,cardano
2021-09-24,2.3277,2.3436,2.07,2.278,656063552,USD,cardano
2021-09-25,2.278,2.4553,2.2395,2.2985,649944896,USD,cardano
2021-09-26,2.2985,2.2999,2.149,2.2084,452939680,USD,cardano
2021-09-27,2.209,2.2726,2.1293,2.1307,288511808,USD,cardano
2021-09-28,2.1312,2.1716,2.03,2.0367,289310464,USD,cardano
2021-09-29,2.037,2.1424,2.022,2.0658,272686848,USD,cardano
2021-09-30,2.0655,2.1349,2.0515,2.1164,250067840,USD,cardano
2021-10-01,2.1162,2.2735,2.0929,2.2572,328384608,USD,cardano
2021-10-02,2.2554,2.3207,2.1938,2.2488,274018624,USD,cardano
2021-10-03,2.2487,2.3081,2.222,2.2511,193748832,USD,cardano
2021-10-04,2.2511,2.2521,2.1512,2.19,192083200,USD,cardano
2021-10-05,2.1902,2.2569,2.1799,2.233,168241072,USD,cardano
2021-10-06,2.233,2.25,2.1125,2.2099,235785344,USD,cardano
2021-10-07,2.2101,2.3712,2.1521,2.2762,324636576,USD,cardano
2021-10-08,2.2765,2.3109,2.2198,2.2348,178965584,USD,cardano
2021-10-09,2.2363,2.2998,2.2208,2.2656,147258368,USD,cardano
2021-10-10,2.2679,2.2767,2.1658,2.1895,189653168,USD,cardano
2021-10-11,2.1892,2.249,2.1185,2.1715,242660640,USD,cardano
2021-10-12,2.1714,2.1714,2.0729,2.1169,290961152,USD,cardano
2021-10-13,2.1171,2.1983,2.082,2.1877,248176976,USD,cardano
2021-10-14,2.1877,2.2227,2.1573,2.1725,203223920,USD,cardano
2021-10-15,2.1725,2.2419,2.1392,2.2162,348046240,USD,cardano
2021-10-16,2.2172,2.2492,2.1704,2.1765,264833840,USD,cardano
2021-10-17,2.1765,2.1883,2.0952,2.1571,191455712,USD,cardano
2021-10-18,2.1573,2.1739,2.1074,2.1288,178757600,USD,cardano
2021-10-19,2.1288,2.1571,2.0928,2.1106,179346464,USD,cardano
2021-10-20,2.1099,2.2063,2.0919,2.188,224729776,USD,cardano
2021-10-21,2.1884,2.2969,2.1341,2.1368,445856704,USD,cardano
2021-10-22,2.1368,2.2094,2.1304,2.1549,277284288,USD,cardano
2021-10-23,2.1551,2.1744,2.1337,2.1646,158868064,USD,cardano
2021-10-24,2.1655,2.1679,2.093,2.1192,158545168,USD,cardano
2021-10-25,2.1192,2.1767,2.1145,2.1448,164121872,USD,cardano
2021-10-26,2.1448,2.2006,2.1244,2.1369,240927984,USD,cardano
2021-10-27,2.1369,2.155,1.8102,1.9107,643951424,USD,cardano
2021-10-28,1.9107,2.0578,1.9079,1.9856,546717440,USD,cardano
2021-10-29,1.9862,2.0461,1.981,2.0121,286996672,USD,cardano
2021-10-30,2.0133,2.0179,1.9271,1.9547,222193024,USD,cardano
2021-10-31,1.9547,2.025,1.9182,1.9649,244034352,USD,cardano
2021-11-01,1.9656,2.0178,1.9159,1.9488,270394112,USD,cardano
2021-11-02,1.9488,1.9949,1.9348,1.9694,211944864,USD,cardano
2021-11-03,1.9695,2.1429,1.9502,2.0622,505057120,USD,cardano
2021-11-04,2.0622,2.1026,1.9488,1.9836,369441440,USD,cardano
2021-11-05,1.9826,2.0168,1.961,1.9815,202755312,USD,cardano
2021-11-06,1.9814,2.0374,1.9437,2.0045,175898048,USD,cardano
2021-11-07,2.0048,2.034,1.975,2.0185,155523024,USD,cardano
2021-11-08,2.0197,2.1382,2.0094,2.1256,287422720,USD,cardano
2021-11-09,2.1256,2.3746,2.1058,2.2673,849353408,USD,cardano
2021-11-10,2.2675,2.3263,1.9428,2.1004,845192000,USD,cardano
2021-11-11,2.1004,2.1521,2.062,2.08,406238208,USD,cardano
2021-11-12,2.08,2.0984,1.9919,2.0452,300497120,USD,cardano
2021-11-13,2.0452,2.0792,2.0215,2.0505,190947248,USD,cardano
2021-11-14,2.0505,2.0693,2.0103,2.0398,111322616,USD,cardano
2021-11-15,2.0398,2.0928,2.0134,2.0178,152832144,USD,cardano
2021-11-16,2.018,2.018,1.7702,1.8757,453587904,USD,cardano
2021-11-17,1.8757,1.8912,1.801,1.8769,394497408,USD,cardano
2021-11-18,1.8763,1.9061,1.7038,1.7886,352087968,USD,cardano
2021-11-19,1.7886,1.8922,1.7551,1.8637,252656528,USD,cardano
2021-11-20,1.8631,1.955,1.8605,1.9205,209566448,USD,cardano
2021-11-21,1.9206,1.9239,1.8337,1.8389,159811520,USD,cardano
2021-11-22,1.8379,1.8379,1.758,1.7765,220710992,USD,cardano
2021-11-23,1.7762,1.8154,1.7448,1.7508,242489200,USD,cardano
2021-11-24,1.7508,1.752,1.5876,1.6664,485556480,USD,cardano
2021-11-25,1.6652,1.7475,1.6199,1.6749,402896896,USD,cardano
2021-11-26,1.6749,1.6844,1.498,1.5299,542993664,USD,cardano
2021-11-27,1.5328,1.5845,1.5317,1.5434,249903760,USD,cardano
2021-11-28,1.5435,1.5987,1.423,1.5938,358153824,USD,cardano
2021-11-29,1.5941,1.6348,1.5582,1.6015,290675488,USD,cardano
