Date,Open,High,Low,Close,Volume,Currency,Name
2021-08-09,19.656,21.25,18.72,20.58,13812862,USD,polkadot
2021-08-10,20.584,21.393,20.114,20.619,14432302,USD,polkadot
2021-08-11,20.619,22.444,20.561,21.407,19777928,USD,polkadot
2021-08-12,21.354,22.281,19.913,20.747,14832907,USD,polkadot
2021-08-13,20.756,22.758,20.537,22.743,1167537,USD,polkadot
2021-08-14,22.743,23.459,21.783,22.872,875254,USD,polkadot
2021-08-15,22.872,23.354,21.859,23.155,597751,USD,polkadot
2021-08-16,23.156,25.673,22.879,24.459,24835342,USD,polkadot
2021-08-17,24.42,27.384,23.055,23.517,30980212,USD,polkadot
2021-08-18,23.54,25.189,22.543,23.908,1480346,USD,polkadot
2021-08-19,23.884,26.829,23.483,26.583,1241237,USD,polkadot
2021-08-20,26.583,28.475,26.12,28.152,19120826,USD,polkadot
2021-08-21,28.142,29.327,27.519,27.879,16038723,USD,polkadot
2021-08-22,27.888,28.509,26.547,27.677,13290871,USD,polkadot
2021-08-23,27.709,28.617,27.375,27.905,13262012,USD,polkadot
2021-08-24,27.86,28.182,24.374,25.116,1215814,USD,polkadot
2021-08-25,25.116,26.538,24.55,25.981,14531399,USD,polkadot
2021-08-26,25.967,26.386,23.501,23.915,13683479,USD,polkadot
2021-08-27,23.957,26.751,23.479,26.558,13717362,USD,polkadot
2021-08-28,26.524,26.739,25.482,25.952,8015877,USD,polkadot
2021-08-29,25.952,26.45,25.29,25.72,6457030,USD,polkadot
2021-08-30,25.72,27.519,24.35,26.035,1257129,USD,polkadot
2021-08-31,26.035,31.919,25.668,31.37,43396780,USD,polkadot
2021-09-01,31.375,33.84,29.67,33.197,1424137,USD,polkadot
2021-09-02,33.19,33.19,31.35,31.819,952008,USD,polkadot
2021-09-03,31.819,34.0,31.05,33.59,942316,USD,polkadot
2021-09-04,33.609,34.154,32.054,32.382,513886,USD,polkadot
2021-09-05,32.408,34.77,32.026,34.431,10067760,USD,polkadot
2021-09-06,34.442,35.068,32.5,34.354,989315,USD,polkadot
2021-09-07,34.354,35.661,22.28,27.825,43682960,USD,polkadot
2021-09-08,27.892,28.871,25.277,27.69,25604726,USD,polkadot
2021-09-09,27.749,31.855,27.03,29.769,22737246,USD,polkadot
2021-09-10,29.826,32.629,28.023,29.175,1919077,USD,polkadot
2021-09-11,29.175,32.074,28.28,31.565,971612,USD,polkadot
2021-09-12,31.57,36.392,30.699,35.856,30404256,USD,polkadot
2021-09-13,35.79,37.91,31.64,34.853,52917904,USD,polkadot
2021-09-14,34.853,38.74,34.107,37.291,25228784,USD,polkadot
2021-09-15,37.385,37.97,35.59,36.454,12912902,USD,polkadot
2021-09-16,36.516,36.949,34.131,35.503,14590519,USD,polkadot
2021-09-17,35.503,36.93,32.228,32.972,15011709,USD,polkadot
2021-09-18,32.972,35.861,32.547,34.861,10804901,USD,polkadot
2021-09-19,34.879,34.879,33.031,33.819,8358857,USD,polkadot
2021-09-20,33.829,33.899,26.725,28.251,30859740,USD,polkadot
2021-09-21,28.251,30.34,25.5,26.357,2580073,USD,polkadot
2021-09-22,26.314,31.98,25.937,31.583,19936588,USD,polkadot
2021-09-23,31.612,33.575,30.372,33.435,15120807,USD,polkadot
2021-09-24,33.435,33.5,28.0,30.835,1856613,USD,polkadot
2021-09-25,30.835,32.18,29.463,29.831,14235219,USD,polkadot
2021-09-26,29.849,29.99,26.779,28.87,20166808,USD,polkadot
2021-09-27,28.87,30.23,27.591,27.694,12046194,USD,polkadot
2021-09-28,27.737,28.362,26.16,26.33,10761581,USD,polkadot
2021-09-29,26.303,28.55,26.108,27.278,11057933,USD,polkadot
2021-09-30,27.258,28.941,27.123,28.608,9100277,USD,polkadot
2021-10-01,28.608,32.319,28.51,31.945,15103085,USD,polkadot
2021-10-02,31.979,33.38,31.574,32.051,540919,USD,polkadot
2021-10-03,32.051,32.702,31.32,32.1,8438436,USD,polkadot
2021-10-04,32.1,32.1,30.1,31.143,9947285,USD,polkadot
2021-10-05,31.18,32.133,30.63,31.416,545901,USD,polkadot
2021-10-06,31.416,33.052,29.15,32.232,1145606,USD,polkadot
2021-10-07,32.221,35.252,30.98,33.95,21881292,USD,polkadot
2021-10-08,33.952,34.479,33.08,33.291,34421208,USD,polkadot
2021-10-09,33.339,36.9,33.01,36.312,13525961,USD,polkadot
2021-10-10,36.333,37.41,34.218,34.431,13918668,USD,polkadot
2021-10-11,34.455,36.1,33.27,34.12,12068859,USD,polkadot
2021-10-12,34.118,35.418,32.068,35.146,14508075,USD,polkadot
2021-10-13,35.1,43.036,33.65,41.677,148007424,USD,polkadot
2021-10-14,41.651,42.505,39.43,40.75,21122946,USD,polkadot
2021-10-15,40.745,44.188,39.48,43.32,23420940,USD,polkadot
2021-10-16,43.32,44.72,41.283,41.682,14986440,USD,polkadot
2021-10-17,41.682,42.85,39.642,42.108,11206214,USD,polkadot
2021-10-18,42.087,43.24,40.329,41.198,55289192,USD,polkadot
2021-10-19,41.171,41.598,40.095,41.36,18521684,USD,polkadot
2021-10-20,41.35,45.181,41.1,44.408,14379809,USD,polkadot
2021-10-21,44.379,45.5,42.003,42.833,16143844,USD,polkadot
2021-10-22,42.843,46.344,42.741,43.498,17106040,USD,polkadot
2021-10-23,43.464,44.747,43.09,43.99,6604128,USD,polkadot
2021-10-24,43.948,44.14,41.344,42.311,7719674,USD,polkadot
2021-10-25,42.32,44.787,42.132,44.55,95659272,USD,polkadot
2021-10-26,44.55,46.0,43.429,44.871,10310635,USD,polkadot
2021-10-27,44.8,45.738,40.03,40.393,19014948,USD,polkadot
2021-10-28,40.469,43.095,39.9,41.763,12284311,USD,polkadot
2021-10-29,41.839,44.44,41.631,44.083,9619457,USD,polkadot
2021-10-30,44.166,44.357,42.131,42.696,42390232,USD,polkadot
2021-10-31,42.723,43.35,41.054,42.731,6761876,USD,polkadot
2021-11-01,42.804,51.502,41.741,50.03,25648456,USD,polkadot
2021-11-02,50.036,53.364,48.12,51.557,21114464,USD,polkadot
2021-11-03,51.64,54.519,49.169,53.306,18319676,USD,polkadot
2021-11-04,53.347,55.0,52.19,53.846,15113852,USD,polkadot
2021-11-05,53.846,53.929,50.614,51.749,9614764,USD,polkadot
2021-11-06,51.835,52.381,49.002,51.974,8726295,USD,polkadot
2021-11-07,52.033,53.499,51.416,52.181,7647281,USD,polkadot
2021-11-08,52.187,53.85,51.66,53.337,8986765,USD,polkadot
2021-11-09,53.38,53.403,50.577,50.738,762200,USD,polkadot
2021-11-10,50.738,52.049,42.17,46.864,1718647,USD,polkadot
2021-11-11,46.86,49.421,45.6,47.537,56631360,USD,polkadot
2021-11-12,47.5,47.71,44.061,45.891,22321248,USD,polkadot
2021-11-13,45.915,47.529,44.89,47.099,6405162,USD,polkadot
2021-11-14,47.083,47.77,45.04,46.361,9555052,USD,polkadot
2021-11-15,46.416,47.451,44.539,44.761,7001350,USD,polkadot
2021-11-16,44.778,44.778,38.185,40.842,21453666,USD,polkadot
2021-11-17,40.87,42.784,38.87,42.784,1308832,USD,polkadot
2021-11-18,42.784,43.27,37.621,39.021,15601458,USD,polkadot
2021-11-19,39.038,42.277,38.42,41.224,9818381,USD,polkadot
2021-11-20,41.224,42.089,39.891,42.071,6195004,USD,polkadot
2021-11-21,42.079,43.562,40.651,42.107,7076080,USD,polkadot
2021-11-22,41.992,42.12,38.831,39.474,9362500,USD,polkadot
2021-11-23,39.508,41.451,38.61,40.781,7461393,USD,polkadot
2021-11-24,40.789,40.9,38.07,38.317,539276,USD,polkadot
2021-11-25,38.294,40.911,38.081,39.431,7823351,USD,polkadot
2021-11-26,39.48,39.61,33.73,34.449,18177558,USD,polkadot
2021-11-27,34.593,35.921,34.457,35.17,7243155,USD,polkadot
2021-11-28,35.179,35.811,32.233,35.791,11336527,USD,polkadot
2021-11-29,35.807,37.53,35.452,37.114,8465628,USD,polkadot
