Date,Open,High,Low,Close,Volume,Currency,Name
2021-08-03,0.20259,0.204225,0.192766,0.195388,1560985088,USD,dogecoin
2021-08-04,0.195401,0.202319,0.193463,0.200259,1355168128,USD,dogecoin
2021-08-05,0.200273,0.201133,0.193166,0.199786,1458312064,USD,dogecoin
2021-08-06,0.199778,0.210519,0.197466,0.203313,1950877440,USD,dogecoin
2021-08-07,0.203419,0.261825,0.202309,0.261285,8131843584,USD,dogecoin
2021-08-08,0.261231,0.281384,0.234218,0.239338,9089921024,USD,dogecoin
2021-08-09,0.239304,0.265243,0.230012,0.253129,5786146304,USD,dogecoin
2021-08-10,0.253068,0.259113,0.231497,0.243097,4296571392,USD,dogecoin
2021-08-11,0.243086,0.279388,0.242043,0.262347,5684808192,USD,dogecoin
2021-08-12,0.262339,0.292365,0.244789,0.252834,6567923200,USD,dogecoin
2021-08-13,0.252975,0.28351,0.250438,0.282977,3828156416,USD,dogecoin
2021-08-14,0.282953,0.296521,0.274654,0.291495,4993523200,USD,dogecoin
2021-08-15,0.291388,0.347427,0.284517,0.337953,8042017280,USD,dogecoin
2021-08-16,0.337881,0.343586,0.300403,0.305509,7007325184,USD,dogecoin
2021-08-17,0.305608,0.325908,0.288141,0.293424,5982876672,USD,dogecoin
2021-08-18,0.293421,0.318185,0.273458,0.297582,6748561408,USD,dogecoin
2021-08-19,0.297627,0.318375,0.290868,0.316035,3839906560,USD,dogecoin
2021-08-20,0.316022,0.325941,0.309655,0.313874,3502765056,USD,dogecoin
2021-08-21,0.313895,0.314285,0.294575,0.298471,2771390464,USD,dogecoin
2021-08-22,0.298475,0.309878,0.294557,0.308248,2133322496,USD,dogecoin
2021-08-23,0.308261,0.324251,0.306551,0.312856,2803720448,USD,dogecoin
2021-08-24,0.312884,0.314331,0.27324,0.284593,3584568064,USD,dogecoin
2021-08-25,0.284455,0.292886,0.27668,0.286787,2574871808,USD,dogecoin
2021-08-26,0.286751,0.289637,0.25916,0.263297,2505707264,USD,dogecoin
2021-08-27,0.263296,0.289685,0.260686,0.289678,2214255872,USD,dogecoin
2021-08-28,0.289669,0.294277,0.270435,0.271453,1384406656,USD,dogecoin
2021-08-29,0.271743,0.275714,0.262304,0.266967,1438588288,USD,dogecoin
2021-08-30,0.266995,0.283067,0.265025,0.271949,1844121088,USD,dogecoin
2021-08-31,0.271952,0.285737,0.269844,0.278231,1807961856,USD,dogecoin
2021-09-01,0.27823,0.294826,0.273119,0.294338,2040661632,USD,dogecoin
2021-09-02,0.294313,0.309234,0.291845,0.294913,1350325504,USD,dogecoin
2021-09-03,0.294805,0.30469,0.28807,0.296052,2320163072,USD,dogecoin
2021-09-04,0.296054,0.308458,0.293337,0.299222,2174352896,USD,dogecoin
2021-09-05,0.299221,0.315338,0.296339,0.314393,2374726656,USD,dogecoin
2021-09-06,0.314424,0.319579,0.30016,0.309001,2446896640,USD,dogecoin
2021-09-07,0.309001,0.311108,0.214585,0.254302,7929513984,USD,dogecoin
2021-09-08,0.254684,0.26318,0.2344,0.256726,3941994752,USD,dogecoin
2021-09-09,0.256605,0.259262,0.249106,0.252357,1833245824,USD,dogecoin
2021-09-10,0.25252,0.261582,0.235698,0.239565,2032281216,USD,dogecoin
2021-09-11,0.239602,0.247872,0.238205,0.240969,1075466752,USD,dogecoin
2021-09-12,0.241023,0.254923,0.238822,0.250623,1492605568,USD,dogecoin
2021-09-13,0.250399,0.252095,0.228618,0.235823,2263015680,USD,dogecoin
2021-09-14,0.235832,0.241427,0.234381,0.240342,865610944,USD,dogecoin
2021-09-15,0.240505,0.248172,0.238991,0.2474,1074662528,USD,dogecoin
2021-09-16,0.247445,0.247758,0.233391,0.242142,301433760,USD,dogecoin
2021-09-17,0.241995,0.25947,0.23785,0.239833,2466673408,USD,dogecoin
2021-09-18,0.239885,0.2473,0.238086,0.241378,1001040448,USD,dogecoin
2021-09-19,0.241403,0.241403,0.231002,0.232971,916503936,USD,dogecoin
2021-09-20,0.233002,0.233341,0.199436,0.2076,1841449472,USD,dogecoin
2021-09-21,0.208631,0.218054,0.197964,0.200575,2074527488,USD,dogecoin
2021-09-22,0.200667,0.229903,0.200055,0.224454,2845200128,USD,dogecoin
2021-09-23,0.224445,0.227079,0.217708,0.224668,1550563200,USD,dogecoin
2021-09-24,0.224664,0.228217,0.197086,0.209142,2867265792,USD,dogecoin
2021-09-25,0.209143,0.212464,0.204487,0.208383,1314738432,USD,dogecoin
2021-09-26,0.208383,0.208821,0.194212,0.204858,1282118016,USD,dogecoin
2021-09-27,0.204927,0.209165,0.199634,0.199666,919182656,USD,dogecoin
2021-09-28,0.199669,0.202436,0.196198,0.196756,910581504,USD,dogecoin
2021-09-29,0.196724,0.20416,0.194712,0.198698,972240576,USD,dogecoin
2021-09-30,0.198714,0.205766,0.197712,0.204272,918849344,USD,dogecoin
2021-10-01,0.204248,0.224692,0.201872,0.222811,1752119808,USD,dogecoin
2021-10-02,0.222846,0.224738,0.215284,0.218634,1289844352,USD,dogecoin
2021-10-03,0.218545,0.226109,0.215645,0.221752,1176841216,USD,dogecoin
2021-10-04,0.221724,0.248118,0.212778,0.241294,5168453120,USD,dogecoin
2021-10-05,0.241348,0.267413,0.233298,0.251915,6041106944,USD,dogecoin
2021-10-06,0.251927,0.271488,0.242827,0.254231,5864131072,USD,dogecoin
2021-10-07,0.254209,0.256688,0.237598,0.24282,3640507904,USD,dogecoin
2021-10-08,0.242807,0.254827,0.241528,0.243452,2282973696,USD,dogecoin
2021-10-09,0.243542,0.251923,0.241286,0.246595,1685846912,USD,dogecoin
2021-10-10,0.246621,0.248597,0.227468,0.229158,1542714624,USD,dogecoin
2021-10-11,0.228816,0.23929,0.225421,0.231346,1704966656,USD,dogecoin
2021-10-12,0.231331,0.2316,0.216633,0.226044,1702226176,USD,dogecoin
2021-10-13,0.226045,0.233927,0.220598,0.232549,1655690624,USD,dogecoin
2021-10-14,0.232552,0.240219,0.23124,0.232531,1689459328,USD,dogecoin
2021-10-15,0.23252,0.243307,0.225427,0.234027,2322051072,USD,dogecoin
2021-10-16,0.234024,0.245365,0.233751,0.237018,1878363264,USD,dogecoin
2021-10-17,0.237287,0.241594,0.226109,0.237677,1860898688,USD,dogecoin
2021-10-18,0.237698,0.27245,0.23731,0.247185,7036725760,USD,dogecoin
2021-10-19,0.24721,0.25466,0.24064,0.245463,2151657984,USD,dogecoin
2021-10-20,0.245483,0.261614,0.242163,0.254748,2525600000,USD,dogecoin
2021-10-21,0.254771,0.258186,0.24191,0.242321,2387529728,USD,dogecoin
2021-10-22,0.242357,0.252567,0.236026,0.244472,2502318592,USD,dogecoin
2021-10-23,0.244516,0.253563,0.241355,0.251078,1957931264,USD,dogecoin
2021-10-24,0.251133,0.282264,0.24589,0.275703,7487304704,USD,dogecoin
2021-10-25,0.275687,0.279834,0.259858,0.264847,4663245312,USD,dogecoin
2021-10-26,0.264835,0.274003,0.252977,0.255722,3499869696,USD,dogecoin
2021-10-27,0.255746,0.263544,0.219357,0.237452,8056610304,USD,dogecoin
2021-10-28,0.237934,0.339122,0.232689,0.299635,26253752320,USD,dogecoin
2021-10-29,0.299655,0.306514,0.277888,0.288042,7556248064,USD,dogecoin
2021-10-30,0.288094,0.294704,0.25819,0.268515,5083283968,USD,dogecoin
2021-10-31,0.268516,0.28498,0.252456,0.279928,5864269824,USD,dogecoin
2021-11-01,0.279974,0.28583,0.263697,0.271736,3854744576,USD,dogecoin
2021-11-02,0.271789,0.280659,0.267469,0.273301,2924222976,USD,dogecoin
2021-11-03,0.273455,0.277232,0.263051,0.268912,2519205632,USD,dogecoin
2021-11-04,0.268909,0.270796,0.254394,0.263591,2355256064,USD,dogecoin
2021-11-05,0.263542,0.270631,0.257418,0.260855,1913835520,USD,dogecoin
2021-11-06,0.26085,0.267432,0.250844,0.26163,1720243328,USD,dogecoin
2021-11-07,0.261802,0.269565,0.258635,0.266266,1373609600,USD,dogecoin
2021-11-08,0.266269,0.296603,0.264619,0.282235,5151421952,USD,dogecoin
2021-11-09,0.282087,0.289811,0.271828,0.273431,2889266432,USD,dogecoin
2021-11-10,0.273455,0.277202,0.237132,0.255661,3889716736,USD,dogecoin
2021-11-11,0.25556,0.270167,0.253402,0.260721,2040258432,USD,dogecoin
2021-11-12,0.260686,0.268464,0.249854,0.259542,2018450816,USD,dogecoin
2021-11-13,0.259502,0.262266,0.254466,0.261325,1117286016,USD,dogecoin
2021-11-14,0.261281,0.271178,0.260301,0.262708,1646352256,USD,dogecoin
2021-11-15,0.262748,0.265189,0.255877,0.25671,1183123456,USD,dogecoin
2021-11-16,0.256726,0.256726,0.224591,0.236965,2828996352,USD,dogecoin
2021-11-17,0.236922,0.240956,0.229922,0.237593,1657165568,USD,dogecoin
2021-11-18,0.237509,0.241272,0.215556,0.221384,2277175296,USD,dogecoin
2021-11-19,0.221418,0.236942,0.216243,0.233017,1612480512,USD,dogecoin
2021-11-20,0.233062,0.235725,0.225401,0.23307,965499904,USD,dogecoin
2021-11-21,0.233067,0.23346,0.225397,0.225954,896904576,USD,dogecoin
2021-11-22,0.225985,0.226734,0.216683,0.21967,1190944768,USD,dogecoin
2021-11-23,0.219611,0.236107,0.213853,0.226734,2490340352,USD,dogecoin
2021-11-24,0.22671,0.229616,0.21172,0.217321,1791500800,USD,dogecoin
2021-11-25,0.217272,0.228956,0.214334,0.221037,1755813504,USD,dogecoin
2021-11-26,0.221013,0.221767,0.190079,0.201134,3659014400,USD,dogecoin
2021-11-27,0.201218,0.209279,0.200986,0.205067,1410414336,USD,dogecoin
2021-11-28,0.205053,0.207497,0.191536,0.207497,1495800448,USD,dogecoin
2021-11-29,0.207422,0.224492,0.202924,0.214954,2947053824,USD,dogecoin
